modelfileversion,model,layer,skew,temperature,resistance (ohms)
4x1r1,rrv3_70x70xs0_p,v3,prcf,-40,5.52504
4x1r1,rrv3_70x70xs0_s,v3,prcf,-40,5.21642
4x1r1,rrv3_76x58xs2,v3,prcf,-40,5.36912
4x1r1,rrv3_76x58xs2_p,v3,prcf,-40,5.36912
4x1r1,rrv3_76x58xs2_s,v3,prcf,-40,5.36912
4x1r1,rrv3_90x58xs2,v3,prcf,-40,4.53392
4x1r1,rrv3_90x58xs2_p,v3,prcf,-40,4.53392
4x1r1,rrv3_90x58xs2_s,v3,prcf,-40,4.53392
4x1r1,rrv3_108x58xs2,v3,prcf,25,3.81798
4x1r1,rrv3_108x58xs2_p,v3,prcf,25,3.81798
4x1r1,rrv3_108x58xs2_s,v3,prcf,25,3.81798
4x1r1,rrv3_58x108xs2,v3,prcf,25,3.81798
4x1r1,rrv3_58x108xs2_p,v3,prcf,25,4.15287
4x1r1,rrv3_58x108xs2_s,v3,prcf,25,3.81798
4x1r1,rrv3_58x44xs2,v3,prcf,25,9.3714
4x1r1,rrv3_58x44xs2_p,v3,prcf,25,10.1934
4x1r1,rrv3_58x44xs2_s,v3,prcf,25,9.3714
4x1r1,rrv3_58x56xs2,v3,prcf,25,7.36324
4x1r1,rrv3_58x56xs2_p,v3,prcf,25,8.0091
4x1r1,rrv3_58x56xs2_s,v3,prcf,25,7.36324
4x1r1,rrv3_58x76xs2,v3,prcf,25,5.42555
4x1r1,rrv3_58x76xs2_p,v3,prcf,25,5.90145
4x1r1,rrv3_58x76xs2_s,v3,prcf,25,5.42555
4x1r1,rrv3_58x90xs2,v3,prcf,25,4.58157
4x1r1,rrv3_58x90xs2_p,v3,prcf,25,4.98344
4x1r1,rrv3_58x90xs2_s,v3,prcf,25,4.58157
4x1r1,rrv3_70x70xs0,v3,prcf,25,5.27124
4x1r1,rrv3_70x70xs0_p,v3,prcf,25,5.5831
4x1r1,rrv3_70x70xs0_s,v3,prcf,25,5.27124
4x1r1,rrv3_76x58xs2,v3,prcf,25,5.42555
4x1r1,rrv3_76x58xs2_p,v3,prcf,25,5.42555
4x1r1,rrv3_76x58xs2_s,v3,prcf,25,5.42555
4x1r1,rrv3_90x58xs2,v3,prcf,25,4.58157
4x1r1,rrv3_90x58xs2_p,v3,prcf,25,4.58157
4x1r1,rrv3_90x58xs2_s,v3,prcf,25,4.58157
4x1r1,rrv3_108x58xs2,v3,prcf,100,3.8638
4x1r1,rrv3_108x58xs2_p,v3,prcf,100,3.8638
4x1r1,rrv3_108x58xs2_s,v3,prcf,100,3.8638
4x1r1,rrv3_58x108xs2,v3,prcf,100,3.8638
4x1r1,rrv3_58x108xs2_p,v3,prcf,100,4.2027
4x1r1,rrv3_58x108xs2_s,v3,prcf,100,3.8638
4x1r1,rrv3_58x44xs2,v3,prcf,100,9.48386
4x1r1,rrv3_58x44xs2_p,v3,prcf,100,10.3157
4x1r1,rrv3_58x44xs2_s,v3,prcf,100,9.48386
4x1r1,rrv3_58x56xs2,v3,prcf,100,7.4516
4x1r1,rrv3_58x56xs2_p,v3,prcf,100,8.10521
4x1r1,rrv3_58x56xs2_s,v3,prcf,100,7.4516
4x1r1,rrv3_58x76xs2,v3,prcf,100,5.49066
4x1r1,rrv3_58x76xs2_p,v3,prcf,100,5.97227
4x1r1,rrv3_58x76xs2_s,v3,prcf,100,5.49066
4x1r1,rrv3_58x90xs2,v3,prcf,100,4.63655
4x1r1,rrv3_58x90xs2_p,v3,prcf,100,5.04324
4x1r1,rrv3_58x90xs2_s,v3,prcf,100,4.63655
4x1r1,rrv3_70x70xs0,v3,prcf,100,5.33449
4x1r1,rrv3_70x70xs0_p,v3,prcf,100,5.6501
4x1r1,rrv3_70x70xs0_s,v3,prcf,100,5.33449
4x1r1,rrv3_76x58xs2,v3,prcf,100,5.49066
4x1r1,rrv3_76x58xs2_p,v3,prcf,100,5.49066
4x1r1,rrv3_76x58xs2_s,v3,prcf,100,5.49066
4x1r1,rrv3_90x58xs2,v3,prcf,100,4.63655
4x1r1,rrv3_90x58xs2_p,v3,prcf,100,4.63655
4x1r1,rrv3_90x58xs2_s,v3,prcf,100,4.63655
4x1r1,rrv3_108x58xs2,v3,prcf,125,3.87907
4x1r1,rrv3_108x58xs2_p,v3,prcf,125,3.87907
4x1r1,rrv3_108x58xs2_s,v3,prcf,125,3.87907
4x1r1,rrv3_58x108xs2,v3,prcf,125,3.87907
4x1r1,rrv3_58x108xs2_p,v3,prcf,125,4.21932
4x1r1,rrv3_58x108xs2_s,v3,prcf,125,3.87907
4x1r1,rrv3_58x44xs2,v3,prcf,125,9.52134
4x1r1,rrv3_58x44xs2_p,v3,prcf,125,10.3565
4x1r1,rrv3_58x44xs2_s,v3,prcf,125,9.52134
4x1r1,rrv3_58x56xs2,v3,prcf,125,7.48105
4x1r1,rrv3_58x56xs2_p,v3,prcf,125,8.13725
4x1r1,rrv3_58x56xs2_s,v3,prcf,125,7.48105
4x1r1,rrv3_58x76xs2,v3,prcf,125,5.51236
4x1r1,rrv3_58x76xs2_p,v3,prcf,125,5.99587
4x1r1,rrv3_58x76xs2_s,v3,prcf,125,5.51236
4x1r1,rrv3_58x90xs2,v3,prcf,125,4.65488
4x1r1,rrv3_58x90xs2_p,v3,prcf,125,5.06318
4x1r1,rrv3_58x90xs2_s,v3,prcf,125,4.65488
4x1r1,rrv3_70x70xs0,v3,prcf,125,5.35558
4x1r1,rrv3_70x70xs0_p,v3,prcf,125,5.67243
4x1r1,rrv3_70x70xs0_s,v3,prcf,125,5.35558
4x1r1,rrv3_76x58xs2,v3,prcf,125,5.51236
4x1r1,rrv3_76x58xs2_p,v3,prcf,125,5.51236
4x1r1,rrv3_76x58xs2_s,v3,prcf,125,5.51236
4x1r1,rrv3_90x58xs2,v3,prcf,125,4.65488
4x1r1,rrv3_90x58xs2_p,v3,prcf,125,4.65488
4x1r1,rrv3_90x58xs2_s,v3,prcf,125,4.65488
4x1r1,rrv3e7_1200x200xs0,v3e7,prcf,-40,0.253071
4x1r1,rrv3e7_1200x200xs0_p,v3e7,prcf,-40,0.253071
4x1r1,rrv3e7_1200x200xs0_s,v3e7,prcf,-40,0.253071
4x1r1,rrv3e7_1500x200xs0,v3e7,prcf,-40,0.202457
4x1r1,rrv3e7_1500x200xs0_p,v3e7,prcf,-40,0.202457
4x1r1,rrv3e7_1500x200xs0_s,v3e7,prcf,-40,0.202457
4x1r1,rrv3e7_200x1200xs0,v3e7,prcf,-40,0.253071
4x1r1,rrv3e7_200x1200xs0_p,v3e7,prcf,-40,0.253071
4x1r1,rrv3e7_200x1200xs0_s,v3e7,prcf,-40,0.253071
4x1r1,rrv3e7_200x1500xs0,v3e7,prcf,-40,0.202457
4x1r1,rrv3e7_200x1500xs0_p,v3e7,prcf,-40,0.202457
4x1r1,rrv3e7_200x1500xs0_s,v3e7,prcf,-40,0.202457
4x1r1,rrv3e7_200x600xs0,v3e7,prcf,-40,0.506142
4x1r1,rrv3e7_200x600xs0_p,v3e7,prcf,-40,0.506142
4x1r1,rrv3e7_200x600xs0_s,v3e7,prcf,-40,0.506142
4x1r1,rrv3e7_200x900xs0,v3e7,prcf,-40,0.337428
4x1r1,rrv3e7_200x900xs0_p,v3e7,prcf,-40,0.337428
4x1r1,rrv3e7_200x900xs0_s,v3e7,prcf,-40,0.337428
4x1r1,rrv3e7_600x200xs0,v3e7,prcf,-40,0.506142
4x1r1,rrv3e7_600x200xs0_p,v3e7,prcf,-40,0.506142
4x1r1,rrv3e7_600x200xs0_s,v3e7,prcf,-40,0.506142
4x1r1,rrv3e7_900x200xs0,v3e7,prcf,-40,0.337428
4x1r1,rrv3e7_900x200xs0_p,v3e7,prcf,-40,0.337428
4x1r1,rrv3e7_900x200xs0_s,v3e7,prcf,-40,0.337428
4x1r1,rrv3e7_1200x200xs0,v3e7,prcf,25,0.3276
4x1r1,rrv3e7_1200x200xs0_p,v3e7,prcf,25,0.3276
4x1r1,rrv3e7_1200x200xs0_s,v3e7,prcf,25,0.3276
4x1r1,rrv3e7_1500x200xs0,v3e7,prcf,25,0.26208
4x1r1,rrv3e7_1500x200xs0_p,v3e7,prcf,25,0.26208
4x1r1,rrv3e7_1500x200xs0_s,v3e7,prcf,25,0.26208
4x1r1,rrv3e7_200x1200xs0,v3e7,prcf,25,0.3276
4x1r1,rrv3e7_200x1200xs0_p,v3e7,prcf,25,0.3276
4x1r1,rrv3e7_200x1200xs0_s,v3e7,prcf,25,0.3276
4x1r1,rrv3e7_200x1500xs0,v3e7,prcf,25,0.26208
4x1r1,rrv3e7_200x1500xs0_p,v3e7,prcf,25,0.26208
4x1r1,rrv3e7_200x1500xs0_s,v3e7,prcf,25,0.26208
4x1r1,rrv3e7_200x600xs0,v3e7,prcf,25,0.6552
4x1r1,rrv3e7_200x600xs0_p,v3e7,prcf,25,0.6552
4x1r1,rrv3e7_200x600xs0_s,v3e7,prcf,25,0.6552
4x1r1,rrv3e7_200x900xs0,v3e7,prcf,25,0.4368
4x1r1,rrv3e7_200x900xs0_p,v3e7,prcf,25,0.4368
4x1r1,rrv3e7_200x900xs0_s,v3e7,prcf,25,0.4368
4x1r1,rrv3e7_600x200xs0,v3e7,prcf,25,0.6552
4x1r1,rrv3e7_600x200xs0_p,v3e7,prcf,25,0.6552
4x1r1,rrv3e7_600x200xs0_s,v3e7,prcf,25,0.6552
4x1r1,rrv3e7_900x200xs0,v3e7,prcf,25,0.4368
4x1r1,rrv3e7_900x200xs0_p,v3e7,prcf,25,0.4368
4x1r1,rrv3e7_900x200xs0_s,v3e7,prcf,25,0.4368
4x1r1,rrv3e7_1200x200xs0,v3e7,prcf,100,0.413595
4x1r1,rrv3e7_1200x200xs0_p,v3e7,prcf,100,0.413595
4x1r1,rrv3e7_1200x200xs0_s,v3e7,prcf,100,0.413595
4x1r1,rrv3e7_1500x200xs0,v3e7,prcf,100,0.330876
4x1r1,rrv3e7_1500x200xs0_p,v3e7,prcf,100,0.330876
4x1r1,rrv3e7_1500x200xs0_s,v3e7,prcf,100,0.330876
4x1r1,rrv3e7_200x1200xs0,v3e7,prcf,100,0.413595
4x1r1,rrv3e7_200x1200xs0_p,v3e7,prcf,100,0.413595
4x1r1,rrv3e7_200x1200xs0_s,v3e7,prcf,100,0.413595
4x1r1,rrv3e7_200x1500xs0,v3e7,prcf,100,0.330876
4x1r1,rrv3e7_200x1500xs0_p,v3e7,prcf,100,0.330876
4x1r1,rrv3e7_200x1500xs0_s,v3e7,prcf,100,0.330876
4x1r1,rrv3e7_200x600xs0,v3e7,prcf,100,0.82719
4x1r1,rrv3e7_200x600xs0_p,v3e7,prcf,100,0.82719
4x1r1,rrv3e7_200x600xs0_s,v3e7,prcf,100,0.82719
4x1r1,rrv3e7_200x900xs0,v3e7,prcf,100,0.55146
4x1r1,rrv3e7_200x900xs0_p,v3e7,prcf,100,0.55146
4x1r1,rrv3e7_200x900xs0_s,v3e7,prcf,100,0.55146
4x1r1,rrv3e7_600x200xs0,v3e7,prcf,100,0.82719
4x1r1,rrv3e7_600x200xs0_p,v3e7,prcf,100,0.82719
4x1r1,rrv3e7_600x200xs0_s,v3e7,prcf,100,0.82719
4x1r1,rrv3e7_900x200xs0,v3e7,prcf,100,0.55146
4x1r1,rrv3e7_900x200xs0_p,v3e7,prcf,100,0.55146
4x1r1,rrv3e7_900x200xs0_s,v3e7,prcf,100,0.55146
4x1r1,rrv3e7_1200x200xs0,v3e7,prcf,125,0.44226
4x1r1,rrv3e7_1200x200xs0_p,v3e7,prcf,125,0.44226
4x1r1,rrv3e7_1200x200xs0_s,v3e7,prcf,125,0.44226
4x1r1,rrv3e7_1500x200xs0,v3e7,prcf,125,0.353808
4x1r1,rrv3e7_1500x200xs0_p,v3e7,prcf,125,0.353808
4x1r1,rrv3e7_1500x200xs0_s,v3e7,prcf,125,0.353808
4x1r1,rrv3e7_200x1200xs0,v3e7,prcf,125,0.44226
4x1r1,rrv3e7_200x1200xs0_p,v3e7,prcf,125,0.44226
4x1r1,rrv3e7_200x1200xs0_s,v3e7,prcf,125,0.44226
4x1r1,rrv3e7_200x1500xs0,v3e7,prcf,125,0.353808
4x1r1,rrv3e7_200x1500xs0_p,v3e7,prcf,125,0.353808
4x1r1,rrv3e7_200x1500xs0_s,v3e7,prcf,125,0.353808
4x1r1,rrv3e7_200x600xs0,v3e7,prcf,125,0.88452
4x1r1,rrv3e7_200x600xs0_p,v3e7,prcf,125,0.88452
4x1r1,rrv3e7_200x600xs0_s,v3e7,prcf,125,0.88452
4x1r1,rrv3e7_200x900xs0,v3e7,prcf,125,0.58968
4x1r1,rrv3e7_200x900xs0_p,v3e7,prcf,125,0.58968
4x1r1,rrv3e7_200x900xs0_s,v3e7,prcf,125,0.58968
4x1r1,rrv3e7_600x200xs0,v3e7,prcf,125,0.88452
4x1r1,rrv3e7_600x200xs0_p,v3e7,prcf,125,0.88452
4x1r1,rrv3e7_600x200xs0_s,v3e7,prcf,125,0.88452
4x1r1,rrv3e7_900x200xs0,v3e7,prcf,125,0.58968
4x1r1,rrv3e7_900x200xs0_p,v3e7,prcf,125,0.58968
4x1r1,rrv3e7_900x200xs0_s,v3e7,prcf,125,0.58968
4x1r1,rrv4_108x58xs2,v4,prcf,-40,3.77827
4x1r1,rrv4_108x58xs2_p,v4,prcf,-40,4.10968
4x1r1,rrv4_108x58xs2_s,v4,prcf,-40,3.77827
4x1r1,rrv4_160x58xs2,v4,prcf,-40,2.55034
4x1r1,rrv4_160x58xs2_p,v4,prcf,-40,2.77404
4x1r1,rrv4_160x58xs2_s,v4,prcf,-40,2.55034
4x1r1,rrv4_44x58xs2,v4,prcf,-40,9.27394
4x1r1,rrv4_44x58xs2_p,v4,prcf,-40,10.0874
4x1r1,rrv4_44x58xs2_s,v4,prcf,-40,9.27394
4x1r1,rrv4_56x58xs2,v4,prcf,-40,7.28666
4x1r1,rrv4_56x58xs2_p,v4,prcf,-40,7.92581
4x1r1,rrv4_56x58xs2_s,v4,prcf,-40,7.28666
4x1r1,rrv4_58x108xs2,v4,prcf,-40,3.77827
4x1r1,rrv4_58x108xs2_p,v4,prcf,-40,3.77827
4x1r1,rrv4_58x108xs2_s,v4,prcf,-40,3.77827
4x1r1,rrv4_58x160xs2,v4,prcf,-40,2.55034
4x1r1,rrv4_58x160xs2_p,v4,prcf,-40,2.55034
4x1r1,rrv4_58x160xs2_s,v4,prcf,-40,2.55034
4x1r1,rrv4_58x76xs2,v4,prcf,-40,5.36912
4x1r1,rrv4_58x76xs2_p,v4,prcf,-40,5.36912
4x1r1,rrv4_58x76xs2_s,v4,prcf,-40,5.36912
4x1r1,rrv4_58x90xs2,v4,prcf,-40,4.53392
4x1r1,rrv4_58x90xs2_p,v4,prcf,-40,4.53392
4x1r1,rrv4_58x90xs2_s,v4,prcf,-40,4.53392
4x1r1,rrv4_70x70xs0,v4,prcf,-40,5.21642
4x1r1,rrv4_70x70xs0_p,v4,prcf,-40,5.52504
4x1r1,rrv4_70x70xs0_s,v4,prcf,-40,5.21642
4x1r1,rrv4_76x58xs2,v4,prcf,-40,5.36912
4x1r1,rrv4_76x58xs2_p,v4,prcf,-40,5.84007
4x1r1,rrv4_76x58xs2_s,v4,prcf,-40,5.36912
4x1r1,rrv4_90x58xs2,v4,prcf,-40,4.53392
4x1r1,rrv4_90x58xs2_p,v4,prcf,-40,4.93161
4x1r1,rrv4_90x58xs2_s,v4,prcf,-40,4.53392
4x1r1,rrv4_90x90xs0,v4,prcf,-40,3.15562
4x1r1,rrv4_90x90xs0_p,v4,prcf,-40,3.15562
4x1r1,rrv4_90x90xs0_s,v4,prcf,-40,3.15562
4x1r1,rrv4_108x58xs2,v4,prcf,25,3.81798
4x1r1,rrv4_108x58xs2_p,v4,prcf,25,4.15287
4x1r1,rrv4_108x58xs2_s,v4,prcf,25,3.81798
4x1r1,rrv4_160x58xs2,v4,prcf,25,2.57714
4x1r1,rrv4_160x58xs2_p,v4,prcf,25,2.80319
4x1r1,rrv4_160x58xs2_s,v4,prcf,25,2.57714
4x1r1,rrv4_44x58xs2,v4,prcf,25,9.3714
4x1r1,rrv4_44x58xs2_p,v4,prcf,25,10.1934
4x1r1,rrv4_44x58xs2_s,v4,prcf,25,9.3714
4x1r1,rrv4_56x58xs2,v4,prcf,25,7.36324
4x1r1,rrv4_56x58xs2_p,v4,prcf,25,8.0091
4x1r1,rrv4_56x58xs2_s,v4,prcf,25,7.36324
4x1r1,rrv4_58x108xs2,v4,prcf,25,3.81798
4x1r1,rrv4_58x108xs2_p,v4,prcf,25,3.81798
4x1r1,rrv4_58x108xs2_s,v4,prcf,25,3.81798
4x1r1,rrv4_58x160xs2,v4,prcf,25,2.57714
4x1r1,rrv4_58x160xs2_p,v4,prcf,25,2.57714
4x1r1,rrv4_58x160xs2_s,v4,prcf,25,2.57714
4x1r1,rrv4_58x76xs2,v4,prcf,25,5.42555
4x1r1,rrv4_58x76xs2_p,v4,prcf,25,5.42555
4x1r1,rrv4_58x76xs2_s,v4,prcf,25,5.42555
4x1r1,rrv4_58x90xs2,v4,prcf,25,4.58157
4x1r1,rrv4_58x90xs2_p,v4,prcf,25,4.58157
4x1r1,rrv4_58x90xs2_s,v4,prcf,25,4.58157
4x1r1,rrv4_70x70xs0,v4,prcf,25,5.27124
4x1r1,rrv4_70x70xs0_p,v4,prcf,25,5.5831
4x1r1,rrv4_70x70xs0_s,v4,prcf,25,5.27124
4x1r1,rrv4_76x58xs2,v4,prcf,25,5.42555
4x1r1,rrv4_76x58xs2_p,v4,prcf,25,5.90145
4x1r1,rrv4_76x58xs2_s,v4,prcf,25,5.42555
4x1r1,rrv4_90x58xs2,v4,prcf,25,4.58157
4x1r1,rrv4_90x58xs2_p,v4,prcf,25,4.98344
4x1r1,rrv4_90x58xs2_s,v4,prcf,25,4.58157
4x1r1,rrv4_90x90xs0,v4,prcf,25,3.18878
4x1r1,rrv4_90x90xs0_p,v4,prcf,25,3.18878
4x1r1,rrv4_90x90xs0_s,v4,prcf,25,3.18878
4x1r1,rrv4_108x58xs2,v4,prcf,100,3.8638
4x1r1,rrv4_108x58xs2_p,v4,prcf,100,4.2027
4x1r1,rrv4_108x58xs2_s,v4,prcf,100,3.8638
4x1r1,rrv4_160x58xs2,v4,prcf,100,2.60807
4x1r1,rrv4_160x58xs2_p,v4,prcf,100,2.83683
4x1r1,rrv4_160x58xs2_s,v4,prcf,100,2.60807
4x1r1,rrv4_44x58xs2,v4,prcf,100,9.48386
4x1r1,rrv4_44x58xs2_p,v4,prcf,100,10.3157
4x1r1,rrv4_44x58xs2_s,v4,prcf,100,9.48386
4x1r1,rrv4_56x58xs2,v4,prcf,100,7.4516
4x1r1,rrv4_56x58xs2_p,v4,prcf,100,8.10521
4x1r1,rrv4_56x58xs2_s,v4,prcf,100,7.4516
4x1r1,rrv4_58x108xs2,v4,prcf,100,3.8638
4x1r1,rrv4_58x108xs2_p,v4,prcf,100,3.8638
4x1r1,rrv4_58x108xs2_s,v4,prcf,100,3.8638
4x1r1,rrv4_58x160xs2,v4,prcf,100,2.60807
4x1r1,rrv4_58x160xs2_p,v4,prcf,100,2.60807
4x1r1,rrv4_58x160xs2_s,v4,prcf,100,2.60807
4x1r1,rrv4_58x76xs2,v4,prcf,100,5.49066
4x1r1,rrv4_58x76xs2_p,v4,prcf,100,5.49066
4x1r1,rrv4_58x76xs2_s,v4,prcf,100,5.49066
4x1r1,rrv4_58x90xs2,v4,prcf,100,4.63655
4x1r1,rrv4_58x90xs2_p,v4,prcf,100,4.63655
4x1r1,rrv4_58x90xs2_s,v4,prcf,100,4.63655
4x1r1,rrv4_70x70xs0,v4,prcf,100,5.33449
4x1r1,rrv4_70x70xs0_p,v4,prcf,100,5.6501
4x1r1,rrv4_70x70xs0_s,v4,prcf,100,5.33449
4x1r1,rrv4_76x58xs2,v4,prcf,100,5.49066
4x1r1,rrv4_76x58xs2_p,v4,prcf,100,5.97227
4x1r1,rrv4_76x58xs2_s,v4,prcf,100,5.49066
4x1r1,rrv4_90x58xs2,v4,prcf,100,4.63655
4x1r1,rrv4_90x58xs2_p,v4,prcf,100,5.04324
4x1r1,rrv4_90x58xs2_s,v4,prcf,100,4.63655
4x1r1,rrv4_90x90xs0,v4,prcf,100,3.22705
4x1r1,rrv4_90x90xs0_p,v4,prcf,100,3.22705
4x1r1,rrv4_90x90xs0_s,v4,prcf,100,3.22705
4x1r1,rrv4_108x58xs2,v4,prcf,125,3.87907
4x1r1,rrv4_108x58xs2_p,v4,prcf,125,4.21932
4x1r1,rrv4_108x58xs2_s,v4,prcf,125,3.87907
4x1r1,rrv4_160x58xs2,v4,prcf,125,2.61837
4x1r1,rrv4_160x58xs2_p,v4,prcf,125,2.84804
4x1r1,rrv4_160x58xs2_s,v4,prcf,125,2.61837
4x1r1,rrv4_44x58xs2,v4,prcf,125,9.52134
4x1r1,rrv4_44x58xs2_p,v4,prcf,125,10.3565
4x1r1,rrv4_44x58xs2_s,v4,prcf,125,9.52134
4x1r1,rrv4_56x58xs2,v4,prcf,125,7.48105
4x1r1,rrv4_56x58xs2_p,v4,prcf,125,8.13725
4x1r1,rrv4_56x58xs2_s,v4,prcf,125,7.48105
4x1r1,rrv4_58x108xs2,v4,prcf,125,3.87907
4x1r1,rrv4_58x108xs2_p,v4,prcf,125,3.87907
4x1r1,rrv4_58x108xs2_s,v4,prcf,125,3.87907
4x1r1,rrv4_58x160xs2,v4,prcf,125,2.61837
4x1r1,rrv4_58x160xs2_p,v4,prcf,125,2.61837
4x1r1,rrv4_58x160xs2_s,v4,prcf,125,2.61837
4x1r1,rrv4_58x76xs2,v4,prcf,125,5.51236
4x1r1,rrv4_58x76xs2_p,v4,prcf,125,5.51236
4x1r1,rrv4_58x76xs2_s,v4,prcf,125,5.51236
4x1r1,rrv4_58x90xs2,v4,prcf,125,4.65488
4x1r1,rrv4_58x90xs2_p,v4,prcf,125,4.65488
4x1r1,rrv4_58x90xs2_s,v4,prcf,125,4.65488
4x1r1,rrv4_70x70xs0,v4,prcf,125,5.35558
4x1r1,rrv4_70x70xs0_p,v4,prcf,125,5.67243
4x1r1,rrv4_70x70xs0_s,v4,prcf,125,5.35558
4x1r1,rrv4_76x58xs2,v4,prcf,125,5.51236
4x1r1,rrv4_76x58xs2_p,v4,prcf,125,5.99587
4x1r1,rrv4_76x58xs2_s,v4,prcf,125,5.51236
4x1r1,rrv4_90x58xs2,v4,prcf,125,4.65488
4x1r1,rrv4_90x58xs2_p,v4,prcf,125,5.06318
4x1r1,rrv4_90x58xs2_s,v4,prcf,125,4.65488
4x1r1,rrv4_90x90xs0,v4,prcf,125,3.2398
4x1r1,rrv4_90x90xs0_p,v4,prcf,125,3.2398
4x1r1,rrv4_90x90xs0_s,v4,prcf,125,3.2398
4x1r1,rrv5_108x58xs2,v5,prcf,-40,3.77827
4x1r1,rrv5_108x58xs2_p,v5,prcf,-40,3.77827
4x1r1,rrv5_108x58xs2_s,v5,prcf,-40,3.77827
4x1r1,rrv5_160x58xs2,v5,prcf,-40,2.55034
4x1r1,rrv5_160x58xs2_p,v5,prcf,-40,2.55034
4x1r1,rrv5_160x58xs2_s,v5,prcf,-40,2.55034
4x1r1,rrv5_58x108xs2,v5,prcf,-40,3.77827
4x1r1,rrv5_58x108xs2_p,v5,prcf,-40,4.10968
4x1r1,rrv5_58x108xs2_s,v5,prcf,-40,3.77827
4x1r1,rrv5_58x160xs2,v5,prcf,-40,2.55034
4x1r1,rrv5_58x160xs2_p,v5,prcf,-40,2.77404
4x1r1,rrv5_58x160xs2_s,v5,prcf,-40,2.55034
4x1r1,rrv5_58x44xs2,v5,prcf,-40,9.27394
4x1r1,rrv5_58x44xs2_p,v5,prcf,-40,10.0874
4x1r1,rrv5_58x44xs2_s,v5,prcf,-40,9.27394
4x1r1,rrv5_58x56xs2,v5,prcf,-40,7.28666
4x1r1,rrv5_58x56xs2_p,v5,prcf,-40,7.92581
4x1r1,rrv5_58x56xs2_s,v5,prcf,-40,7.28666
4x1r1,rrv5_58x76xs2,v5,prcf,-40,5.36912
4x1r1,rrv5_58x76xs2_p,v5,prcf,-40,5.84007
4x1r1,rrv5_58x76xs2_s,v5,prcf,-40,5.36912
4x1r1,rrv5_58x90xs2,v5,prcf,-40,4.53392
4x1r1,rrv5_58x90xs2_p,v5,prcf,-40,4.93161
4x1r1,rrv5_58x90xs2_s,v5,prcf,-40,4.53392
4x1r1,rrv5_70x70xs0,v5,prcf,-40,5.21642
4x1r1,rrv5_70x70xs0_p,v5,prcf,-40,5.52504
4x1r1,rrv5_70x70xs0_s,v5,prcf,-40,5.21642
4x1r1,rrv5_76x58xs2,v5,prcf,-40,5.36912
4x1r1,rrv5_76x58xs2_p,v5,prcf,-40,5.36912
4x1r1,rrv5_76x58xs2_s,v5,prcf,-40,5.36912
4x1r1,rrv5_90x58xs2,v5,prcf,-40,4.53392
4x1r1,rrv5_90x58xs2_p,v5,prcf,-40,4.53392
4x1r1,rrv5_90x58xs2_s,v5,prcf,-40,4.53392
4x1r1,rrv5_90x90xs0,v5,prcf,-40,3.15562
4x1r1,rrv5_90x90xs0_p,v5,prcf,-40,3.15562
4x1r1,rrv5_90x90xs0_s,v5,prcf,-40,3.15562
4x1r1,rrv5_108x58xs2,v5,prcf,25,3.81798
4x1r1,rrv5_108x58xs2_p,v5,prcf,25,3.81798
4x1r1,rrv5_108x58xs2_s,v5,prcf,25,3.81798
4x1r1,rrv5_160x58xs2,v5,prcf,25,2.57714
4x1r1,rrv5_160x58xs2_p,v5,prcf,25,2.57714
4x1r1,rrv5_160x58xs2_s,v5,prcf,25,2.57714
4x1r1,rrv5_58x108xs2,v5,prcf,25,3.81798
4x1r1,rrv5_58x108xs2_p,v5,prcf,25,4.15287
4x1r1,rrv5_58x108xs2_s,v5,prcf,25,3.81798
4x1r1,rrv5_58x160xs2,v5,prcf,25,2.57714
4x1r1,rrv5_58x160xs2_p,v5,prcf,25,2.80319
4x1r1,rrv5_58x160xs2_s,v5,prcf,25,2.57714
4x1r1,rrv5_58x44xs2,v5,prcf,25,9.3714
4x1r1,rrv5_58x44xs2_p,v5,prcf,25,10.1934
4x1r1,rrv5_58x44xs2_s,v5,prcf,25,9.3714
4x1r1,rrv5_58x56xs2,v5,prcf,25,7.36324
4x1r1,rrv5_58x56xs2_p,v5,prcf,25,8.0091
4x1r1,rrv5_58x56xs2_s,v5,prcf,25,7.36324
4x1r1,rrv5_58x76xs2,v5,prcf,25,5.42555
4x1r1,rrv5_58x76xs2_p,v5,prcf,25,5.90145
4x1r1,rrv5_58x76xs2_s,v5,prcf,25,5.42555
4x1r1,rrv5_58x90xs2,v5,prcf,25,4.58157
4x1r1,rrv5_58x90xs2_p,v5,prcf,25,4.98344
4x1r1,rrv5_58x90xs2_s,v5,prcf,25,4.58157
4x1r1,rrv5_70x70xs0,v5,prcf,25,5.27124
4x1r1,rrv5_70x70xs0_p,v5,prcf,25,5.5831
4x1r1,rrv5_70x70xs0_s,v5,prcf,25,5.27124
4x1r1,rrv5_76x58xs2,v5,prcf,25,5.42555
4x1r1,rrv5_76x58xs2_p,v5,prcf,25,5.42555
4x1r1,rrv5_76x58xs2_s,v5,prcf,25,5.42555
4x1r1,rrv5_90x58xs2,v5,prcf,25,4.58157
4x1r1,rrv5_90x58xs2_p,v5,prcf,25,4.58157
4x1r1,rrv5_90x58xs2_s,v5,prcf,25,4.58157
4x1r1,rrv5_90x90xs0,v5,prcf,25,3.18878
4x1r1,rrv5_90x90xs0_p,v5,prcf,25,3.18878
4x1r1,rrv5_90x90xs0_s,v5,prcf,25,3.18878
4x1r1,rrv5_108x58xs2,v5,prcf,100,3.8638
4x1r1,rrv5_108x58xs2_p,v5,prcf,100,3.8638
